2001LiberalDemocrat	6	18	10	20	1	2	6	14	15	2	5	8	5	4	11	6	11	2	13	9	8	3	23	11	26	19	21	17	15	4	8	13	9	15	8	14	11	1	11	1	10	21	1	14	4	3	3	9	9	3	4	6	5	6	18	10	3	36	6	5	19	15	3	3	8	6	21	24	23	2	7	14	31	12	6	14	29	15	4	3	13	8	9	14	9	9	8	9	25	17	5	15	6	30	16	19	4	24	6	6	7	18	18	14	9	5	3	4	15	33	10	26	7	25	9	7	4	8	5	6	8	11	4	16	4	9	4	32	11	7	7	10	11	13	11	18	3	6	8	22	3	5	4	5	26	15	1	15	13	9	28	13	7	6	29	14	17	34	23	17	18	3	6	3	18	5	17	9	15	3	3	5	14	37	4	7	6	21	25	7	13	26	9	11	12	7	15	23	9	14	38	4	18	11	13	15	14	13	3	9	1	7	1	9	39	18	18	19	20	23	14	15	26	24	8	7	10	12	18	14	5	15	8	9	3	6	8	27	25	5	15	26	4	41	16	5	11	7	15	17	22	23	34	7	20	9	12	26	3	5	3	2	20	10	8	2	6																																																																																																																																																																																																																																																																																																													
2002Conservative	27	13	13	15	24	15	5	4	11	13	8	27	22	2	34	12	20	16	18	12	13	5	9	22	16	21	9	18	20	12	9	4	33	8	11	21	15	35	11	7	6	6	2	3	3	7	9	14	19	13	6	6	6	22	10	20	10	26	25	12	8	18	13	18	5	20	4	14	29	32	24	9	6	23	23	7	16	9	20	23	9	13	27	5	6	2	3	3	7	15	13	7	13	14	18	25	12	8	21	16	9	7	24	12	8	22	12	10	19	12	22	15	19	30	11	13	17	8	26	8	7	14	16	18	7	24	16	15	16	16	29	7	9	20	8	31	17	5	11	25	23	21	15	13	18	30	12	14	10	22	9	8	8	34	23	21	5	14	14	19	11	17	6	18	25	19	5	8	27	15	17	10	15	11	7	21	11	10	13	10	26	29	14	28	24	21	26	7	20	8	7	14	36	20	9	10	9	11	21	13	18	8	19	14	24	11	9	6	31	21	16	25	9	31	13	13	9	12	10	7	26	19	24	23	18	40	19	17	14	2	7	5	10	4	25	6	7	7	5	7	10	12																																																																																																																																																																																																																																																																																																																												
2002Labour	8	17	13	23	16	27	32	8	9	10	10	13	10	12	20	10	7	19	5	18	36	9	6	6	11	12	14	5	6	10	9	12	11	17	7	8	6	9	17	4	5	41	28	9	15	5	5	3	4	4	3	10	9	5	14	8	4	7	28	5	6	9	2	4	4	2	6	5	10	5	5	6	9	8	6	6	39	18	25	12	17	30	14	14	12	7	5	6	41	15	7	6	7	8	15	29	22	9	12	24	13	12	3	10	9	8	13	14	7	11	9	8	8	12	6	2	17	5	8	5	4	6	10	12	19	34	13	7	24	8	10	15	7	35	18	13	7	17	15	14	15	5	5	11	40	4	4	15	15	18	12	6	11	14	23	14	5	13	15	10	16	8	9	12	10	9	4	21	7	8	9	9	14	5	5	8	8	5	5	6	7	10	11	23	10	13	8	12	4	2	18	5	42	26	14	14	16	18	6	20	26	17	18	17	39	13	9	8	17	20	26	57	20	16	26	8	15	28	8	13	5	5	2	6	15	1	49	5	9	11	14	15	7	6	10	30	28	7	32	3	7	6	3	3	40	6	5	6	31	9	13	7	17	3	16	9	3	20	7	17	10	9	11	14	7	8	10	9	12	23	21	7	8	8	3	8	14	5	27	10	4	13	9	7	5	59	15	8	8	3	8	3	29	7	34	8	14	4	1	20	4	1	20	6	1	1	7	3	4	22	6	17	21	9	13	10	13	18	4	2	19	18	12	15	13	14	27	5	4	5	16	27	10	49	21	21	13	28	7	10	5	5	16	27	12	9	27	22	3	10	5	4	6	14	17	25	30	19	15	14	8	27	6	6	3	2	2	2	15	21	25	20	10	10	10	25	14	30	6	2	9	8	9	6	9	21	1	11	5	28	4	3	1	5	10	7	13	20	3	31	9	12	45	7	14	18	15	30	7	6	28	37	7	35	12	5	6	5	11	10	15	10	10	12	8	6	7	12	17	44	20	11	7	13	11	6	15	15	13	13	18	23	4	9	16	16	16																																																																																																															
2002LiberalDemocrat	9	9	9	14	54	5	21	26	24	16	17	25	12	5	5	63	10	21	5	7	6	22	23	31	6	16	2	19	15	22	17	19	6	12	6	15	13	7	2	8	4	4	8	11	20	10	9	10	3	6	9	17	6	5	5	4	3	10	6	13	13	9	2	2	9	8	19	8	10	14	5	11	12	8	8	24	19	7	8	28	18	16	24	21	20	12	9	14	10	2	6	6	14	4	10	3	16	22	11	5	8	11	6	14	11	16	11	17	15	7	14	21	10	6	2	14	9	3	14	17	13	6	10	5	7	26	3	4	16	13	17	3	3	18	37	5	10	5	12	10	6	12	36	19	5	8	14	12	16	12	5	2	2	4	19	8	3	3	4	11	8	12	6	14	28	16	18	27	12	9	21	13	13	8	10	20	16	11	11	14	17	4	10	15	10	8	9	9	10	11	23	29	11	10	6	18	14	21	11	17	16	6	8	14	13	15	16	7	22	3	2	15	16	9	16	12	5	13	10	15	11	6	7	11	12	3	9	12	25	15	22	10	17	24	28	7	7	6	6	9	19	23	5	21	16	14	10	9	4	13	5	7	8	18	19	9	11	14	9	17	8	10	11	11	9	5	9	11	9	25	11	17	5	16	16	10	21	21	4	5	6	6	10																																																																																																																																																																																																																																																																																			
2003Conservative	11	7	14	8	8	30	5	18	9	3	11	12	11	11	20	11	5	5	17	3	6	7	21	12	10	7	13	15	4	10	8	13	8	14	12	7	8	11	10	12	6	5	17	3	8	6	5	7	17	3	9	14	10	8	4	12	14	15	12	10	6	2	3	1	3	2	3	7	12	15	18	6	17	4	10	3	10	5	6	3	7	17	11	20	18	12	10	16	16	8	4	16	2	3	3	4	3	3	3	3	4	6	9	21	8	12	11	7	10	10	17	12	9	8	4	10	3	11	14	10	2	5	10	13	15	10	16	18	8	21	4	15	17	13	12	6	10	14	8	7	9	9	8	10	13	8	10	27	30	9	11	9	11	11	19	11	8	13	11	14	12	11	18	6	9	5	4	3	13	6	7	5	10	10	13	10	10	5	4	12	11	14	7	3	27	12	6	5	10	21	7	13	18	21	15	10	6	12	14	3	8	7	12	19	8	16	18	10	5	6	6	25	19	7	16	9	5	7	18	7	17	16	9	14	12	20	12	8	5	17	11	9	7	7	4	8	12	15	20	28	10	2	5	18	9	5	5	7	11	6	8	6	6	12	10	21	11	18	9	27	13	7	4	4	5	10	6	5	8	3	5	6	7	23	17	8	10	14	3	24	19	9	3	8	20	15	11	15	15	8	4	4	5	8	8	9	16	12	9	14	10	12	8	4	4	10	5	6	11	16	17	1	6	12	15	20	8	1	1	17	20	8	14	9	13	11	9	8	7	14	5	6	6	7	6	9	4	5	5	7																																																																																																																																																																																																																										
2003Labour	23	5	5	5	9	5	5	3	13	8	17	5	4	5	3	17	15	22	13	5	12	10	12	5	22	12	9	24	12	21	5	9	5	12	14	41	11	30	4	18	4	7	10	31	9	20	7	33	37	14	7	31	11	52	79	6	2	3	3	19	5	6	7	7	4	3	11	7	8	13	10	12	4	9	26	6	9	8	11	11	25	4	5	5	8	5	3	4	17	18	11	23	5	11	14	17	11	5	8	19	2	33	5	12	9	7	29	21	13	9	2	9	7	6	12	37	25	34	23	13	24	14	8	9	12	10	40	13	10	1	21	12	14	4	2	5	5	1	1	10	13	22	14	3	4	26	18	6	4	9	15	9	11	6	27	3	5	2	2	18	7	7	10	9	9	16	9	9	8	9	17	7	4	17	14	7	8	7	19	10	4	24	15	19	28	6	4	12	27	19	10	32	10	4	7	5	23	14	15	4	12	3	52	9	18	16	6	12	8	7	19	7	12	4	11	11	8	18	23	20	10	21	18	19	30	16	31	17	6	21	4	32	5	6	10	21	23	35	13	14	15	16	28	20	19	15	22	25	16	42	19	20	6	35	24	11	10	10	10	3	3	9	2	13	19	4	23	16	15	7	6	8	22	38	3	3	4	1	52	34	9	10	28	20	13	15	7	3	20	4	18	7	7	10	4	22	27	10	6	16	18	9	6	15	5	8	13	14	18	8	35	18	29	15	8	15	15	4	16	15	41	3	9	8	12	17	50	11	7	13	11	23	8	5	33	47	6	25	22	24	40	19	35	2	4	4	2	6	19	26	7	7	3	2	6	22	27	54	13	42	11	3	3	3	4	4	6	5	10	10	6	2	13	11	7	40	4	9	33	8	13	9	5	4	41	12	4	10	6	3	6	6	15	7	10	9	11	8	4	6	23	7	3	4	34	10	18	14	30	18	30	6	9	7	9	24	12	15	19	22	4	9	4	4	4	4	12	3	12	5																																																																																																																																
2003LiberalDemocrat	9	23	11	13	14	5	5	8	7	6	11	6	7	15	23	15	3	3	7	8	11	12	10	18	17	5	5	10	11	11	14	7	17	5	17	13	31	8	10	5	12	13	5	5	5	5	18	19	2	2	4	10	14	11	26	6	8	4	43	9	10	24	8	16	4	7	10	2	9	43	14	17	13	13	10	11	12	10	15	7	6	5	9	15	8	11	3	4	8	8	3	5	14	4	3	6	5	16	11	2	7	13	11	10	12	10	8	5	10	9	9	8	5	8	33	9	13	8	22	17	11	17	6	14	12	9	13	12	16	19	11	13	10	15	8	7	5	19	2	20	15	5	8	4	2	11	6	7	13	9	18	5	1	15	6	13	5	1	12	11	8	1	20	22	28	17	9	12	3	10	6	4	12	5	11	12	16	9	29	2	5	18	11	15	16	3	7	10	10	9	10	11	3	6	13	12	23	6	7	12	10	8	17	2	7	11	13	19	12	12	14	22	5	22	6	21	11	14	11	17	3	17	11	7	5	17	2	4	6	15	22	15	22	18	9	13	5	5	3	13	13	7	24	23	16	15	10	30	26	26	13	16	13	10	10	13	10	11	57	16	12	7	14	6	10	8	13	4	5	6	8	13	2	11	11	8	13	6	12	15	22	13	12	8	12	10	9	14	14	6	20	9	9	11	11	13	15	12	10	11	9	32	3	5	10	8	32	18	13	10	7	8	9	9	1																																																																																																																																																																																																																																																			
2004Conservative	9	14	20	12	14	23	10	10	8	9	8	8	11	10	5	12	4	7	3	9	8	7	10	8	7	10	4	6	7	9	3	14	10	15	10	3	4	9	12	7	9	8	1	4	10	6	6	16	7	8	7	13	10	7	4	17	6	9	11	1	10	11	12	14	15	17	24	15	6	3	6	10	9	12	8	12	24	9	8	20	7	9	14	14	13	16	11	5	19	4	20	9	9	2	12	11	10	19	8	15	7	8	4	23	16	19	17	11	8	10	16	9	5	23	8	7	25	2	9	12	5	13	6	13	14	5	11	9	11	3	13	13	9	8	11	10	14	5	11	10	8	19	5	11	7	11	5	19	12	16	7	10	9	12	11	9	17	9	11	12	9	9	14	5	9	11	4	4	5	5	15	19	12	12	7	5	22	16	13	19	5	8	21	13	18	6	15	15	6	3	17	5	7	11	26	14	25	10	6	11	6	6	8	5	3	6	6	11	19	4	5	7	27	18	18	10	10	5	16	16	21	24	14	14	33	21	14	1	1	12	20	22	10	5	8	7	18	12	8	12	11	14	15	15	7	11	16	4	2	5	11	13	5	10	12	7	9	14	14	13	5	7	22	15	13	8	5	8	14	18	13	9	5	6	8	7	4	12	13	6	8	3	6	6	9	5	8	7	10	16	15	5	14	12	15	8	6	5	8	7	19	8	22	11	9	13	13	5	9	19	4	5	18	7	9	11	6	22	19	12	14	5	25	15	20	8	3	15	11	8	6	13	19	11	14	13	9	7	13	9	8	13	17	10	10	13	12	10	8	6	8	6	9	14	11	9	11	18	7	22	9	25	20	17	20	14	23	34	7	7	10	21	6	2	2	2	2	2	11	3	5	5	9	5	5	6	5	1	3	1	4	9	3	8	5	5	13	12	5	10	13	10	22	11	22	18	6	12	4	6	10	18	21																																																																																																																																																	
2004Labour	21	4	4	4	12	6	9	1	17	5	20	31	15	5	6	17	3	7	41	9	3	7	58	4	7	19	25	10	27	12	33	26	16	3	7	31	1	3	3	19	19	11	13	6	10	3	3	7	13	6	70	7	10	4	3	21	5	15	17	54	7	24	19	19	5	5	9	25	34	7	11	3	4	22	8	16	11	54	20	9	12	6	8	21	11	3	27	11	20	17	9	5	8	20	9	6	3	14	9	7	20	8	38	3	4	11	5	13	15	6	3	24	6	19	6	7	5	6	4	8	26	15	20	8	10	5	4	9	12	10	8	28	8	23	19	49	15	11	4	2	34	31	21	28	13	3	2	19	3	7	8	4	8	11	40	27	15	21	29	17	17	24	28	10	27	4	29	21	42	6	9	36	16	1	71	1	47	1	71	26	1	15	10	23	7	1	5	9	35	1	7	66	1	10	32	1	28	31	61	1	14	10	33	29	1	7	30	20	18	8	18	14	37	18	8	6	17	15	26	20	15	3	2	22	3	2	14	16	7	13	38	33	20	9	35	31	15	5	8	24	6	28	26	13	35	8	6	36	5	17	5	6	4	14	6	12	16	16	14	13	101	72	30	18	54	11	11	35	3	5	29	10	10	10	7	20	57	14	31	39	8	21	59	36	23	10	26	20	96	4	14	20	47	14	29	11	16	4	15	7	13	12	43	8	6	26	16	35	33	40	16	27	1	58	8	36	24	26	11	6	6	8	5	16	12	32	12	15	3	24	24	13	9	18	12	7	10	6	28	5	7																																																																																																																																																																																																																									
2004LiberalDemocratl	4	8	4	4	25	11	24	19	17	55	18	18	9	11	18	6	18	7	8	3	9	6	7	13	4	5	25	3	18	4	3	4	13	5	4	6	4	25	10	12	4	11	21	14	14	12	4	10	5	5	7	10	13	9	10	6	10	10	9	1	1	1	4	12	15	19	8	17	9	10	8	20	16	18	17	16	10	16	29	43	11	4	17	29	23	4	8	5	13	24	18	32	5	14	10	7	24	23	38	18	19	30	31	21	11	10	19	6	11	45	27	28	23	7	32	25	13	11	13	7	27	33	26	7	20	15	23	9	23	10	20	9	13	7	15	19	14	9	19	11	7	21	20	5	21	25	20	11	20	16	15	10	20	16	17	4	7	1	1	1	11	6	4	7	8	9	11	19	10	28	8	9	4	25	31	13	18	55	11	62	23	9	1	1	1	9	15	31	6	10	16	5	5	15	18	6	10	11	9	10	3	9	15	10	51	14	33	37	16	23	6	13	10	7	4	17	10	19	14	12	11	5	15	26	10	20	2	2	6	15	26	17	16	17	10	40	2	9	13	30	17	9	4	10	33	27	14	1	32	5	6	16	15	9	10	14	18	18	14	11	5	12	30	15	10	9	15	18	16	26	9	14	5	5	13	8	11	7	13	8	30	4	17	26	21	10	8	4	9	35	3	10	11	12	8	14	27	2	4	3	7	15	1	1	3	7	5	9	4	3																																																																																																																																																																																																																																																								
2005Conservative	25	10	14	9	9	18	3	3	6	26	8	17	24	9	13	17	10	41	21	6	8	28	21	9	9	24	17	11	13	12	11	25	11	18	8	7	11	21	22	5	7	19	5	7	8	6	12	26	5	5	15	23	8	5	13	26	14	13	6	29	24	7	6	16	14	17	23	23	11	10	17	19	17	25	29	21	30	20	24	20	35	25	5	4	18	20	14	2	8	17	13	16	10	8	12	16	13	15	18	17	8	10	22	29	5	19	17	15	25	11	3	8	10	5	10	16	10	8	5	21	12	13	13	7	6	13	17	1	27	19	13	32	22	23	23	18	16	7	50	8	38	10	9	20	9	11	5	14	17	21	13	9	17	13	21	10	22	26	13	15	20	6	5	8	3																																																																																																																																																																																																																																																																																																																																																																																																									
2005Labour	32	39	34	12	19	16	11	33	20	2	2	11	3	23	29	9	40	11	9	4	20	21	4	25	6	7	3	3	14	34	12	24	8	70	11	10	12	33	8	24	18	29	39	63	42	9	29	5	8	7	15	13	6	17	10	9	24	7	14	40	20	6	22	24	5	8	13	14	19	4	8	10	10	9	17	10	11	10	8	15	9	6	6	14	10	5	27	10	3	5	6	23	31	15	24	10	5	3	6	16	23	16	7	37	4	11	11	46	18	24	8	23	7	17	5	12	8	34	22	30	8	14	34	10	21	27	10	9	38	15	21	28	41	18	34	23	26	65	15	15	6	1	10	14	19	17	13	8	7	11	18	7	7	10	1	9	8	14	15	2	30	12	10	10	42	11	10	17	12	1	5	1	7	13	14	1	21	77	21	9	22	7	20	15	5	12	14	13	35	14	14	5	6	28	32	7	8	7	17	15	17	11	25	21	13	15	7	12	5	17	13	17	12	15	10	2	13	14	36	24	13	25	33	13	6	11	10	23	14	9	24	8	19	11	13	12	6	16	26	16	40	11	26	33	18	6	24	5	8	13	15	17	35	9	9	12	18	49	20	16	6	38	27	35	19	8	5	12	12	11	26	14	7	18	6	16	3	6	3	19	20	14	9	14	18	30	5	11	9	18	1	11	9	4	5	13	12	13	6	14	9	27	3	3	2	8	23	12	9	9	8	8	5	4	5	8	12	1	1	3	28	6	42	4	6	23	28	4	20	16	13	18	11	37	5	4	7	12	5	12	14	23	22	25	13	7	12	5	20	7	9	10	5	15																																																																																																																																																																																																												
2005LiberalDemocrat	28	7	8	5	7	6	16	13	15	10	7	11	16	58	24	10	32	18	24	9	14	15	10	7	10	13	9	3	9	15	19	30	7	9	11	15	13	8	10	14	15	15	19	17	12	13	12	2	7	7	23	25	9	36	12	8	22	6	11	8	11	12	10	25	26	20	19	10	11	10	16	20	10	24	17	10	10	6	7	9	22	18	6	9	19	16	20	9	15	19	19	24	1	19	11	54	10	10	17	6	7	6	19	10	19	14	9	4	14	8	23	28	23	8	23	8	4	8	9	6	17	9	17	11	26	26	8	9	9	14	16	19	23	33	6	18	8	10	7	22	7	8	5	14	16	19	5	12	11	18	8	17	14	15	37	9	4	20	8	2	4	12	12	14	4	6	3	2	35	22	16	12	17	12	12	5	20	10	9	29	7	8	7	7	21	24	4	6	13	14	17	5	8	25	15	11	10	22	6	3	3	24	18	16	29	14	21	15	12	11	11	15	14	18	12	21	36	16	16	21	16	15	4	17	8	15	8	11	22	11	16	15	10	9	4																																																																																																																																																																																																																																																																																																																																			
2006Conservativea	15	20	7	10	11	12	9	4	7	22	10	11	3	7	15	7	3	18	16	9	9	2	2	2	7	22	3	22	26	17	23	12	7	10	10	7	26	14	9	3	13	3	29	20	18	3	12	10	13	7	21	2	8	15	15	7	19	1	5	36	13	10	8	10	2	12	16	6	9	15	8	3	4	3	4	16	5	9	17	7	18	22	8	9	4	9	9	12	13	5	9	13	5	5	6	29	20	26	8	13	6	5	5	10	10	13	5	6	10	7	22	17	6	11	5	4	2	3	5	4	7	10	19	21	18	18	20	19	6	21	6	7	9	9	6	10	5	12	12	10	14	10	9	11	6	6	8	3	7	5	19	8	10	23	28	9	5	12	10	11	13	8	22	34	32	4	4	18	18	13	18	4	5	3	8	13	9	6	4	11	4	9	3	5	39	11	7	8	8	14	2	2	13	70	31	9	12	5	2	40	11	19	10	14	23	5	17	14	23	22	26	24	15	4	5	12	13	23	36	19	19	12	12	4	8	18	12	22	23	15	34	7	19	3	22	34	11	3	24	39	13	14	8	18	17	27	7	22	8	17	16	11	7	6	5	9	5	11	11	11	17	22	14	15	13	21	2	2	2	2	9	8	6	2	8	12	13	9	17	5	20	9	8	16	13	14	7	13	7	12	25	10	7	13	16	7	11	16	8	13	7	2	2	2	10	8	3	8	17	15	4	6	11	3	12	8	10	4	5	10	3	3	3																																																																																																																																																																																																																																											
2006Conservativeb	5	14	3	2	7	4	7	9	10	7	4	24	7	9	7	24	5	19	20	20	15	9	7	7	13	12	32	13	21	6	6	4	10	22	5	16	21	5	4	8	6	19	5	4	8	8	8	19	17	7	5	9	5	12	19	9	19	11	6	18	20	6	11	10	23	5	25	4	10	9	9	5	18	9	10	21	15	11	8	12	7	1	9	11	10	6	7	5	9	10	15	15	17	10	10	4	7	5	14	19	14	7	10	7	12	10	9	12	8	8	7	19	14	4	7	14	11	18	20	8	27	28	13	6	18	5	17	9	11	9	10	9	9	10	5	4	10	13	4	6	4	10	9	10	10	6	7	2	2	4	9	16	9	19	13	17	9	8	4	5	9	10	8	9	9	3	9	16	7	19	12	3	10	4	16	8	4	13	5	6	5	15	15	20	15	14	12	8	16	11	10	22	6	9	8	10	4	12	8	7	9	4	11	5	24	7	15	6	5	7	5	8	7	8	12	4	12	14	10	7	7	11	10	10	11	28	10	17	11	5	15	30	17	34	8	8	10	4	3	4	16	10	7	14	11	17	14	11	10	13	4	15	11	4	4	23	9	4	9	6	8	18	12	10	10	15	33	26	4	22	14	16	25	8	7	12	10	15	15	11	9	20	18	5	22	4	18	20	21	8	5	19	16	5	5	7	9	18	28	30	10	30	14	20	12	21	18	17	21	19	4	22	22	3	4	4	13	13	23	14	14	19	17	11	15	25	10	12	15	10	9	3	4	13	4	27	9	20	15	28	12	9	4	15	33	13	21	12	7	8	5	5	17	21	9	12	20	6	10	13	21	20	27	11	6	8	11	11	18	3	7	14	24	7	10	8	11	12	14	14	11	15	20	9	7	9	11	20	16	20	11	44	9	12	15	21	12	12	15	20	9	6	5	4	4	3	32	10	5	12	13	3	25	14	14	9	7	18	12	4	23	4	11	24	2	12	2	2	2	5	14	1	1	1	2	2	4	9	9	11	8	3	13	7	5	6	24	13	18	13	7	6	7	10	6																																																																																																							
2006Labour	9	2	29	18	7	11	10	13	21	24	11	27	25	6	18	17	20	4	6	23	11	19	11	33	16	20	2	26	31	2	4	3	18	3	63	18	6	4	6	12	11	9	14	5	10	7	12	9	8	7	17	13	13	9	9	6	14	7	26	18	9	6	5	4	11	28	23	12	11	13	10	10	9	22	8	11	9	8	6	8	1	1	10	10	5	4	10	29	27	15	9	8	10	33	5	7	6	20	6	7	16	9	3	9	21	9	13	19	13	3	2	2	14	11	2	6	15	8	20	12	4	8	2	7	24	19	41	15	2	7	8	5	8	9	8	13	8	8	8	19	37	5	15	33	21	5	6	5	29	14	9	10	3	12	18	9	5	10	10	4	2	5	17	7	6	3	14	8	4	10	3	4	3	19	3	3	4	4	16	5	16	12	20	6	7	16	15	5	23	19	8	6	12	17	15	22	6	6	19	4	12	13	10	19	48	14	21	6	1	12	19	3	11	12	16	13	46	45	31	7	3	28	4	9	20	12	26	10	14	12	3	2	7	10	36	16	5	6	4	12	14	13	4	4	2	10	35	9	47	25	6	10	29	2	7	1	12	11	1	3	20	25	14	12	4	7	5	11	20	32	9	4	4	6	11	14	23	19	15	21	20	15	4	38	13	35	8	8	10	23	11	17	9	7	16	11	31	5	4	7	8	2	4	25	5	10	6	5	4	6	7	14	31	18	53	44	4	33	6	5	7	7	6	9	11	28	27	4	15	29	8	8	9	11	18	9	14	17	29	13	19	12	23	3	7	14	6	4	11	9	3	6	12	4	3	40	9	5	6	12	7	13	7	6	11	10	4	6	12	15	13	6	9	5	12	3	5	3	8	8	15	3	17	3	7	9	22	11	14	11	28	3	7	22	6	6	6	5	15	1	5	5	12	18	18	4	5	5	2	5	3	7	15	8	9	2	5	17	9	18	3	4	11	3	7	3	18	15	39	9	2	4	7	15	27	32	4	4	4	5	5	6	13	13	5																																																																																																																	
2006LiberalDemocrat	11	9	15	8	17	8	13	9	4	11	8	7	25	17	17	16	7	7	16	5	7	5	7	6	8	6	7	4	11	12	10	12	6	14	8	11	9	20	14	18	7	7	19	7	7	18	10	15	8	23	23	17	12	6	5	6	11	7	10	24	5	10	9	10	4	9	15	7	5	10	8	12	7	11	6	9	13	11	15	9	11	3	13	10	9	19	16	7	7	5	4	7	4	4	4	13	9	10	13	10	5	4	8	6	6	7	15	10	12	6	4	13	9	9	12	23	21	24	18	17	7	19	20	15	27	20	30	11	18	16	26	10	19	10	4	3	18	7	17	19	9	9	9	8	22	7	4	7	12	38	22	8	10	10	32	12	6	14	7	24	15	15	10	6	6	11	8	12	6	13	7	29	14	18	21	7	24	15	14	3	29	21	8	11	23	12	22	11	29	51	11	14	8	14	6	15	24	8	14	14	13	9	8	33	22	40	9	26	12	5	20	16	8	13	10	4	15	8	14	2	11	6	8	24	8	22	7	18	12	12	3	2	6	8	16	6	6	13	12	8	9	17	21	25	10	11	9	6	24	21	8	23	11	13	13	17	12	6	5	6	6	8	13	19	6	14	15	7	9	12	17	10	6	3	11	8	7	17	8	10	21	4	2	2																																																																																																																																																																																																																																																																																		
2007Conservative	24	15	41	34	39	59	6	31	11	52	21	16	33	16	44	17	16	51	37	7	53	45	9	10	36	8	20	2	3	3	10	38	14	17	14	15	17	16	42	11	20	17	26	9	7	11	40	11	16	15	21	15	10	25	4	6	30	30	41	28	33	24	32	9	11	7	14	10	6	7	15	7	11	7	12	4	22	13	7	23	14	19	12	21	32	7	41	22	22	41	12	17	7	6	14	44	46	27	13	15	28	13	8	8	16	17	19	23	14	29	43	33	4	26	15	62	21	11	18	10	9	14	23	49	22	13	16	19	36	7	30	4	26	34	11	7	4	34	49	31	22	41	55	25	16	18	45	27	16	45	19	21	33	13	16	18	28	37	38	23	48	30	15	22	24	13	21	25	9	14	7	26	12	40	17	27	21	15	16	32	21	28	12	19	14	21	10	32	14	9	10	5	25	1	23	19	27	13	13	19	53	26	7	25	13	18	12	39	3	26	40	26	41	38	13	18	12	31	22	29	8	39	11	8	72	44	22	42	33	32	20	14	26	12	30	14	7	40	12	9	61	49	14	8	17	15	27	13	9	20	16	23	10	13	18	24	19	22	5	16	39	32	35	9	14	36	21	27	30	14	18	28	24	50	38	60	44	16	20	18	34	47	25	15	29	9	16	20	14	49	15	14	31	13	14	35	23	5	13	21	15	11	18	38	35	27	39	24	30	26	8	22	15	22	21	10	5	26	12	7	30	30	17	12	15	23	28	5	17	17	11	12	14	10	43	10	12	3	13	27	7	6	9	19	11	17	7	7	10	9	25	22	17	42	10	14	37	10	12	22	22	6	12	16	19	19	12	24	46	10	6	62	28	11	11	23	19	22	11	4	5	30	6	4	4	10	5	34	33	3	4	9	7	7	27	13	6	25	8	10	6	11	5	17	8	27	28	30	12	42	34	24	27	34	22	26	6	8	9	25	15	3	3	3																																																																																																																																						
2007Labour	29	15	21	17	32	34	28	15	13	21	32	6	16	24	39	19	13	21	13	54	16	9	15	26	23	38	28	38	6	7	8	5	19	13	50	6	5	27	15	9	47	26	13	32	27	26	25	7	9	25	12	8	19	43	15	12	12	19	3	7	6	5	5	33	21	29	21	20	14	22	25	28	68	12	12	21	9	13	26	16	16	21	13	16	22	13	15	14	26	34	16	17	9	15	21	26	13	18	12	26	11	7	7	25	9	10	6	6	18	22	9	9	26	10	25	20	19	16	10	14	43	45	22	11	4	7	22	21	5	14	8	6	13	4	35	31	26	22	8	18	24	4	5	21	20	9	17	19	13	14	34	13	15	9	8	22	24	10	8	5	5	11	8	5	29	47	14	13	20	28	42	49	19	17	24	25	41	11	29	16	44	21	12	6	13	13	52	23	37	15	22	13	27	35	23	28	17	32	34	34	21	39	18	27	87	10	37	31	11	26	39	14	13	47	10	29	28	26	28	11	12	12	85	14	13	22	15	41	27	28	16	15	49	7	6	30	25	10	13	11	24	10	23	29	31	8	29	36	24	29	17	15	15	18	24	9	43	13	25	21	18	19	47	21	19	12	60	43	32	24	41	28	20	27	26	12	22	35	28	25	39	23	22	22	11	21	18	29	19	45	31	36	43	21	29	10	9	43	18	36	32	25	33	14	11	18	29	45	7	27	35	14	12	15	15	16	18	32	12	30	29	58	44	14	9	32	16	33	27	23	11	64	17	10	25	25	24	12	32	16	13	10	16	24	38	9	6	10	7	8	8																																																																																																																																																																																																															
2007LiberalDemocrat	33	27	21	20	33	26	10	5	14	23	23	3	17	12	15	28	8	18	15	18	16	15	2	10	3	6	6	6	19	8	20	9	8	8	9	8	12	19	5	5	6	8	7	8	8	12	6	1	3	16	5	9	16	9	4	4	4	16	7	6	6	13	5	12	22	10	23	20	22	26	13	20	24	21	11	21	16	7	20	15	10	21	4	5	10	28	20	15	17	12	26	16	5	11	14	10	12	16	3	9	3	2	15	8	10	12	16	27	5	4	4	4	4	10	16	7	18	11	14	11	12	12	19	8	28	14	8	14	28	26	4	10	10	6	15	5	9	14	21	4	6	10	8	21	13	8	14	8	15	18	17	18	10	13	10	15	19	21	16	15	16	12	15	7	23	5	7	13	16	14	8	9	16	12	24	15	11	18	10	20	13	28	3	13	6	16	38	10	6	10	9	17	10	13	5	3	19	6	25	11	24	25	21	11	5	14	22	6	15	5	11	27	20	11	18	27	13	14	15	9	6	7	14	16	10	11	8	20	15	21	14	14	14	3	6	12	7	13	12	25	12	17	13	17	27	19	8	10	37	11	16	13	20	11	11	20	9	21	16	18	34	16	23	10	10	18	16	22	13	5	53	7	11	7	8	14	12	9	23	19	19	12	6	20	7	8	7	13	7	14	8	16	7	18	6	7	15	15	7	13	9	14	8	23	7	10	18	11	15	9	11	11	9	16	8	5	13	25	10	9	10	8	5	14	10	11	9	24	10	6	18	9	10	6	6	6	8	14	4	4	10	13	20	7	5	8																																																																																																																																																																																																																				
